"","values","timepoint","id","process"
"1368",0.064140026350401,8,"AR(1)_25","AR(1)"
"1369",-0.0460209229535898,9,"AR(1)_25","AR(1)"
"1370",0.0778315983373477,10,"AR(1)_25","AR(1)"
"1371",0.185721097535595,11,"AR(1)_25","AR(1)"
"1372",-0.0266879223462789,12,"AR(1)_25","AR(1)"
"1373",0.0450659164205464,13,"AR(1)_25","AR(1)"
"1374",0.0349045179653284,14,"AR(1)_25","AR(1)"
"1375",0.0294876930163026,15,"AR(1)_25","AR(1)"
"1376",0.248571551077455,16,"AR(1)_25","AR(1)"
"1377",-0.0591358209206515,17,"AR(1)_25","AR(1)"
"1378",-0.134007679313927,18,"AR(1)_25","AR(1)"
"1379",0.0366756340521283,19,"AR(1)_25","AR(1)"
"1380",0.0215020887765221,20,"AR(1)_25","AR(1)"
"1381",-0.106345959529516,21,"AR(1)_25","AR(1)"
"1382",-0.13266588185881,22,"AR(1)_25","AR(1)"
"1383",-0.172911705141885,23,"AR(1)_25","AR(1)"
"1384",-0.120181064411792,24,"AR(1)_25","AR(1)"
"1385",-0.0174477914008356,25,"AR(1)_25","AR(1)"
"1386",-0.0137668193269369,26,"AR(1)_25","AR(1)"
"1387",0.0317135148547312,27,"AR(1)_25","AR(1)"
"1388",0.127134528113537,28,"AR(1)_25","AR(1)"
"1389",-0.0931074041195045,29,"AR(1)_25","AR(1)"
"1390",-0.111783738379778,30,"AR(1)_25","AR(1)"
"1391",-0.153139523500018,31,"AR(1)_25","AR(1)"
"1392",-0.152436855331234,32,"AR(1)_25","AR(1)"
"1393",-0.0355273560818333,33,"AR(1)_25","AR(1)"
"1394",-0.00875665807582298,34,"AR(1)_25","AR(1)"
"1395",0.0834370195908388,35,"AR(1)_25","AR(1)"
"1396",-0.0162074060431646,36,"AR(1)_25","AR(1)"
"1397",0.0724154332032649,37,"AR(1)_25","AR(1)"
"1398",0.024138390100429,38,"AR(1)_25","AR(1)"
"1399",0.0380995039203196,39,"AR(1)_25","AR(1)"
"1400",-0.219251506667362,40,"AR(1)_25","AR(1)"
"1401",-0.0524866156688952,41,"AR(1)_25","AR(1)"
"1402",-0.0946655756604651,42,"AR(1)_25","AR(1)"
"1403",-0.022579674782537,43,"AR(1)_25","AR(1)"
"1404",0.0376316841312429,44,"AR(1)_25","AR(1)"
"1405",-0.1198094929847,45,"AR(1)_25","AR(1)"
"1406",-0.0850568876516485,46,"AR(1)_25","AR(1)"
"1407",0.170796745641886,47,"AR(1)_25","AR(1)"
"1408",-0.034716670732707,48,"AR(1)_25","AR(1)"
"1409",-0.094778039102803,49,"AR(1)_25","AR(1)"
"1410",-0.127862462529479,50,"AR(1)_25","AR(1)"
"1411",0.0810199345041639,51,"AR(1)_25","AR(1)"
"1412",-0.157851010636949,52,"AR(1)_25","AR(1)"
"1413",-0.206656601150245,53,"AR(1)_25","AR(1)"
"1414",-0.0780036296659534,54,"AR(1)_25","AR(1)"
"1415",-0.0362205343269036,55,"AR(1)_25","AR(1)"
"1416",-0.143241380409698,56,"AR(1)_25","AR(1)"
"1417",0.0581146927920215,57,"AR(1)_25","AR(1)"
"1418",-0.114327932087177,58,"AR(1)_25","AR(1)"
"1419",-0.160561045154455,59,"AR(1)_25","AR(1)"
"1420",0.0774013568234469,60,"AR(1)_25","AR(1)"
"1421",0.041536903940992,61,"AR(1)_25","AR(1)"
"1422",-0.0218511760901873,62,"AR(1)_25","AR(1)"
"1423",0.169707746061719,63,"AR(1)_25","AR(1)"
"1424",-0.0436462291909522,64,"AR(1)_25","AR(1)"
"1425",-0.0246734575844895,65,"AR(1)_25","AR(1)"
"1426",-0.0753623522672884,66,"AR(1)_25","AR(1)"
"1427",0.0933300921843579,67,"AR(1)_25","AR(1)"
"1428",0.00183163094208177,68,"AR(1)_25","AR(1)"
"1429",0.00316194763185438,69,"AR(1)_25","AR(1)"
"1430",-0.110749910059617,70,"AR(1)_25","AR(1)"
"1431",-0.0311482924184842,71,"AR(1)_25","AR(1)"
"1432",-0.114248697433808,72,"AR(1)_25","AR(1)"
"1433",0.108713029758153,73,"AR(1)_25","AR(1)"
"1434",-0.0177646247468382,74,"AR(1)_25","AR(1)"
"1435",-0.154650574991879,75,"AR(1)_25","AR(1)"
"1436",-0.195744286674417,76,"AR(1)_25","AR(1)"
"1437",-0.0666976852144037,77,"AR(1)_25","AR(1)"
"1438",0.0174216577513156,78,"AR(1)_25","AR(1)"
"1439",0.0323014797393266,79,"AR(1)_25","AR(1)"
"1440",-0.0472118813940971,80,"AR(1)_25","AR(1)"
"1441",0.0352709020630828,1,"AR(1)_26","AR(1)"
"1442",0.0561220141695667,2,"AR(1)_26","AR(1)"
"1443",0.183424673411874,3,"AR(1)_26","AR(1)"
"1444",0.0713335740522176,4,"AR(1)_26","AR(1)"
"1445",-0.0295989738138956,5,"AR(1)_26","AR(1)"
"1446",0.226419677209482,6,"AR(1)_26","AR(1)"
"1447",0.106762980326899,7,"AR(1)_26","AR(1)"
"1448",0.143441827553347,8,"AR(1)_26","AR(1)"
"1449",0.0600789286804717,9,"AR(1)_26","AR(1)"
"1450",-0.0863277390457158,10,"AR(1)_26","AR(1)"
"1451",-0.207635405657858,11,"AR(1)_26","AR(1)"
"1452",-0.00408127066676509,12,"AR(1)_26","AR(1)"
"1453",-0.0605087922814773,13,"AR(1)_26","AR(1)"
"1454",0.0184154839682563,14,"AR(1)_26","AR(1)"
"1455",0.264277611936949,15,"AR(1)_26","AR(1)"
"1456",0.141629536770747,16,"AR(1)_26","AR(1)"
"1457",0.0843939258891179,17,"AR(1)_26","AR(1)"
"1458",-0.0572782627848963,18,"AR(1)_26","AR(1)"
"1459",-0.159886137622586,19,"AR(1)_26","AR(1)"
"1460",-0.211377405553594,20,"AR(1)_26","AR(1)"
"1461",-0.293722626720194,21,"AR(1)_26","AR(1)"
"1462",-0.107103550194957,22,"AR(1)_26","AR(1)"
"1463",-0.113222854467597,23,"AR(1)_26","AR(1)"
"1464",0.0578299874500495,24,"AR(1)_26","AR(1)"
"1465",0.0156260882451462,25,"AR(1)_26","AR(1)"
"1466",-0.0864189089149942,26,"AR(1)_26","AR(1)"
"1467",-0.137301083502571,27,"AR(1)_26","AR(1)"
"1468",0.0397706498743305,28,"AR(1)_26","AR(1)"
"1469",0.0132766487612375,29,"AR(1)_26","AR(1)"
"1470",0.0173364120044926,30,"AR(1)_26","AR(1)"
"1471",0.135825829634516,31,"AR(1)_26","AR(1)"
"1472",0.194628024866863,32,"AR(1)_26","AR(1)"
"1473",-0.0259185061076574,33,"AR(1)_26","AR(1)"
"1474",-0.0187676681704758,34,"AR(1)_26","AR(1)"
"1475",0.101533279759323,35,"AR(1)_26","AR(1)"
"1476",0.155348074673658,36,"AR(1)_26","AR(1)"
"1477",0.227061804253448,37,"AR(1)_26","AR(1)"
"1478",0.0622699675373104,38,"AR(1)_26","AR(1)"
"1479",-0.0256808390354926,39,"AR(1)_26","AR(1)"
"1480",-0.203183388381197,40,"AR(1)_26","AR(1)"
"1481",0.0659668118447709,41,"AR(1)_26","AR(1)"
"1482",0.0130885372788517,42,"AR(1)_26","AR(1)"
"1483",0.0362146789872695,43,"AR(1)_26","AR(1)"
"1484",0.00430814076855503,44,"AR(1)_26","AR(1)"
"1485",0.129954780096354,45,"AR(1)_26","AR(1)"
"1486",-0.0166062014048416,46,"AR(1)_26","AR(1)"
"1487",-0.146257598342828,47,"AR(1)_26","AR(1)"
"1488",-0.134286172371262,48,"AR(1)_26","AR(1)"
"1489",-0.174143712807311,49,"AR(1)_26","AR(1)"
"1490",-0.171296576116727,50,"AR(1)_26","AR(1)"
"1491",-0.0999020742688147,51,"AR(1)_26","AR(1)"
"1492",0.0115420533006303,52,"AR(1)_26","AR(1)"
"1493",0.0455998125795441,53,"AR(1)_26","AR(1)"
"1494",0.087769980962503,54,"AR(1)_26","AR(1)"
"1495",-0.0669798525456241,55,"AR(1)_26","AR(1)"
"1496",-0.108279389814747,56,"AR(1)_26","AR(1)"
"1497",0.0116695967608196,57,"AR(1)_26","AR(1)"
"1498",-0.0295022304388469,58,"AR(1)_26","AR(1)"
"1499",0.0561764820912219,59,"AR(1)_26","AR(1)"
"1500",-0.0745937845873086,60,"AR(1)_26","AR(1)"
"1501",-0.228033954359106,61,"AR(1)_26","AR(1)"
"1502",-0.0884580217441685,62,"AR(1)_26","AR(1)"
"1503",-0.0610563527803753,63,"AR(1)_26","AR(1)"
"1504",0.186746635489457,64,"AR(1)_26","AR(1)"
"1505",0.0225085220437981,65,"AR(1)_26","AR(1)"
"1506",-0.157507696862463,66,"AR(1)_26","AR(1)"
"1507",-0.0721036378674717,67,"AR(1)_26","AR(1)"
"1508",-0.0872627757432854,68,"AR(1)_26","AR(1)"
"1509",0.0240744464339135,69,"AR(1)_26","AR(1)"
"1510",-0.00252876646496255,70,"AR(1)_26","AR(1)"
"1511",0.0180242942978792,71,"AR(1)_26","AR(1)"
"1512",-0.192130031843591,72,"AR(1)_26","AR(1)"
"1513",-0.00520875942276398,73,"AR(1)_26","AR(1)"
"1514",-0.0890809316751712,74,"AR(1)_26","AR(1)"
"1515",0.0297360594048366,75,"AR(1)_26","AR(1)"
"1516",-0.270730837933827,76,"AR(1)_26","AR(1)"
"1517",-0.173077597522543,77,"AR(1)_26","AR(1)"
"1518",-0.0426859746643597,78,"AR(1)_26","AR(1)"
"1519",0.00957511591409746,79,"AR(1)_26","AR(1)"
"1520",0.0632112452472486,80,"AR(1)_26","AR(1)"
"1521",0.257467664784864,1,"AR(1)_27","AR(1)"
"1522",0.126771527228686,2,"AR(1)_27","AR(1)"
"1523",-0.0778041247950863,3,"AR(1)_27","AR(1)"
"1524",-0.0276389252457501,4,"AR(1)_27","AR(1)"
"1525",0.145973964141442,5,"AR(1)_27","AR(1)"
"1526",0.0741905907501647,6,"AR(1)_27","AR(1)"
"1527",-0.0449037108848253,7,"AR(1)_27","AR(1)"
"1528",-0.124841780970705,8,"AR(1)_27","AR(1)"
"1529",-0.212680505274307,9,"AR(1)_27","AR(1)"
"1530",-0.191930365971618,10,"AR(1)_27","AR(1)"
"1531",-0.0793561170313063,11,"AR(1)_27","AR(1)"
"1532",0.00021519185409323,12,"AR(1)_27","AR(1)"
"1533",-0.0574020450305977,13,"AR(1)_27","AR(1)"
"1534",-0.138150818112954,14,"AR(1)_27","AR(1)"
"1535",-0.0465534737894318,15,"AR(1)_27","AR(1)"
"1536",-0.0256394648859388,16,"AR(1)_27","AR(1)"
"1537",-0.310086187385095,17,"AR(1)_27","AR(1)"
"1538",-0.246433965951035,18,"AR(1)_27","AR(1)"
"1539",-0.198281063643572,19,"AR(1)_27","AR(1)"
"1540",-0.0457410358519493,20,"AR(1)_27","AR(1)"
"1541",0.111237959929605,21,"AR(1)_27","AR(1)"
"1542",0.0772711783789553,22,"AR(1)_27","AR(1)"
"1543",0.0157039501994549,23,"AR(1)_27","AR(1)"
"1544",-0.0896130050836215,24,"AR(1)_27","AR(1)"
"1545",0.149976781547621,25,"AR(1)_27","AR(1)"
"1546",-0.0974857576792945,26,"AR(1)_27","AR(1)"
"1547",-0.0788091001790471,27,"AR(1)_27","AR(1)"
"1548",0.0653448625319614,28,"AR(1)_27","AR(1)"
"1549",0.0932568570924737,29,"AR(1)_27","AR(1)"
"1550",0.105191846489303,30,"AR(1)_27","AR(1)"
"1551",0.0246806069086491,31,"AR(1)_27","AR(1)"
"1552",0.0887751674062041,32,"AR(1)_27","AR(1)"
"1553",-0.165848565775852,33,"AR(1)_27","AR(1)"
"1554",-0.0932345257908901,34,"AR(1)_27","AR(1)"
"1555",0.104868713832895,35,"AR(1)_27","AR(1)"
"1556",0.271312375120771,36,"AR(1)_27","AR(1)"
"1557",-0.0412216040567944,37,"AR(1)_27","AR(1)"
"1558",-0.124493636581067,38,"AR(1)_27","AR(1)"
"1559",-0.226049980719457,39,"AR(1)_27","AR(1)"
"1560",-0.046640932782715,40,"AR(1)_27","AR(1)"
"1561",0.0157787714221229,41,"AR(1)_27","AR(1)"
"1562",-0.0340920671311662,42,"AR(1)_27","AR(1)"
"1563",-0.0614279921626843,43,"AR(1)_27","AR(1)"
"1564",-0.00700983513273501,44,"AR(1)_27","AR(1)"
"1565",0.0763848104769591,45,"AR(1)_27","AR(1)"
"1566",-0.0953143559040769,46,"AR(1)_27","AR(1)"
"1567",0.131183782634646,47,"AR(1)_27","AR(1)"
"1568",0.13862219290474,48,"AR(1)_27","AR(1)"
"1569",0.0889562935283002,49,"AR(1)_27","AR(1)"
"1570",0.145893948885345,50,"AR(1)_27","AR(1)"
"1571",0.100192168598226,51,"AR(1)_27","AR(1)"
"1572",0.142362070085657,52,"AR(1)_27","AR(1)"
"1573",-0.0559543304616295,53,"AR(1)_27","AR(1)"
"1574",0.0228421620884604,54,"AR(1)_27","AR(1)"
"1575",-0.0168335298561531,55,"AR(1)_27","AR(1)"
"1576",0.259851604414804,56,"AR(1)_27","AR(1)"
"1577",0.0334255204099393,57,"AR(1)_27","AR(1)"
"1578",-0.135412871701312,58,"AR(1)_27","AR(1)"
"1579",-0.0185882867226478,59,"AR(1)_27","AR(1)"
"1580",-0.021207622385828,60,"AR(1)_27","AR(1)"
"1581",-0.0753933403864566,61,"AR(1)_27","AR(1)"
"1582",0.025901639141962,62,"AR(1)_27","AR(1)"
"1583",-0.0259186045878186,63,"AR(1)_27","AR(1)"
"1584",0.0630935728413799,64,"AR(1)_27","AR(1)"
"1585",-0.0679628106243172,65,"AR(1)_27","AR(1)"
"1586",0.0517032865838987,66,"AR(1)_27","AR(1)"
"1587",0.0810657815304038,67,"AR(1)_27","AR(1)"
"1588",0.00735068098929455,68,"AR(1)_27","AR(1)"
"1589",-0.0510312320872599,69,"AR(1)_27","AR(1)"
"1590",-0.06159127067434,70,"AR(1)_27","AR(1)"
"1591",0.0395596995351596,71,"AR(1)_27","AR(1)"
"1592",0.204912444211076,72,"AR(1)_27","AR(1)"
"1593",0.311841950625574,73,"AR(1)_27","AR(1)"
"1594",0.187835056552438,74,"AR(1)_27","AR(1)"
"1595",0.0376866300077494,75,"AR(1)_27","AR(1)"
"1596",0.0552625801052104,76,"AR(1)_27","AR(1)"
"1597",-0.0377884927759942,77,"AR(1)_27","AR(1)"
"1598",0.0699830324198176,78,"AR(1)_27","AR(1)"
"1599",0.0229033886369648,79,"AR(1)_27","AR(1)"
"1600",0.111379957698195,80,"AR(1)_27","AR(1)"
"1601",-0.0243005147963517,1,"AR(1)_28","AR(1)"
"1602",0.17442792945105,2,"AR(1)_28","AR(1)"
"1603",0.00415652668506873,3,"AR(1)_28","AR(1)"
"1604",0.153699296037945,4,"AR(1)_28","AR(1)"
"1605",0.0668757182893891,5,"AR(1)_28","AR(1)"
"1606",-0.0489575399818945,6,"AR(1)_28","AR(1)"
"1607",-0.20546633062707,7,"AR(1)_28","AR(1)"
"1608",0.0257326234933665,8,"AR(1)_28","AR(1)"
"1609",0.14582045643975,9,"AR(1)_28","AR(1)"
"1610",0.0147836982040426,10,"AR(1)_28","AR(1)"
"1611",0.0202123144539977,11,"AR(1)_28","AR(1)"
"1612",0.0464879609917364,12,"AR(1)_28","AR(1)"
"1613",-0.000693083298826162,13,"AR(1)_28","AR(1)"
"1614",-0.0624074352812518,14,"AR(1)_28","AR(1)"
"1615",-0.0804439309460029,15,"AR(1)_28","AR(1)"
"1616",0.0396300035324917,16,"AR(1)_28","AR(1)"
"1617",-0.139511464537149,17,"AR(1)_28","AR(1)"
"1618",-0.0952145318980254,18,"AR(1)_28","AR(1)"
"1619",0.0241942951313807,19,"AR(1)_28","AR(1)"
"1620",-0.156342820815624,20,"AR(1)_28","AR(1)"
"1621",-0.0910664017025923,21,"AR(1)_28","AR(1)"
"1622",-0.124720960780151,22,"AR(1)_28","AR(1)"
"1623",-0.146165533792354,23,"AR(1)_28","AR(1)"
"1624",0.119444077230473,24,"AR(1)_28","AR(1)"
"1625",0.0839173953342991,25,"AR(1)_28","AR(1)"
"1626",0.196513684134445,26,"AR(1)_28","AR(1)"
"1627",0.0700033296339952,27,"AR(1)_28","AR(1)"
"1628",0.145512306285151,28,"AR(1)_28","AR(1)"
"1629",-0.0170669693168997,29,"AR(1)_28","AR(1)"
"1630",-0.0888810104816135,30,"AR(1)_28","AR(1)"
"1631",0.00072821198788306,31,"AR(1)_28","AR(1)"
"1632",-0.0613545304579215,32,"AR(1)_28","AR(1)"
"1633",0.0291522042099836,33,"AR(1)_28","AR(1)"
"1634",0.0400005305868142,34,"AR(1)_28","AR(1)"
"1635",0.0466080600217269,35,"AR(1)_28","AR(1)"
"1636",0.013827870378989,36,"AR(1)_28","AR(1)"
"1637",0.041473023382436,37,"AR(1)_28","AR(1)"
"1638",-0.121902013008854,38,"AR(1)_28","AR(1)"
"1639",0.169900262462546,39,"AR(1)_28","AR(1)"
"1640",-0.141991826349314,40,"AR(1)_28","AR(1)"
"1641",-0.148460540178379,41,"AR(1)_28","AR(1)"
"1642",-0.0252680778592744,42,"AR(1)_28","AR(1)"
"1643",0.0559381768734402,43,"AR(1)_28","AR(1)"
"1644",-0.058274526813341,44,"AR(1)_28","AR(1)"
"1645",0.0117338107500655,45,"AR(1)_28","AR(1)"
"1646",-0.137362253581273,46,"AR(1)_28","AR(1)"
"1647",-0.290564496495263,47,"AR(1)_28","AR(1)"
"1648",-0.136977774606853,48,"AR(1)_28","AR(1)"
"1649",-0.124782273718152,49,"AR(1)_28","AR(1)"
"1650",-0.044888241312172,50,"AR(1)_28","AR(1)"
"1651",0.16620895139159,51,"AR(1)_28","AR(1)"
"1652",-0.00268810478709636,52,"AR(1)_28","AR(1)"
"1653",-0.0358835378630593,53,"AR(1)_28","AR(1)"
"1654",0.0376446634686702,54,"AR(1)_28","AR(1)"
"1655",-0.0567089371457978,55,"AR(1)_28","AR(1)"
"1656",-0.0732220725873028,56,"AR(1)_28","AR(1)"
"1657",-0.210478457543871,57,"AR(1)_28","AR(1)"
"1658",-0.128043559651518,58,"AR(1)_28","AR(1)"
"1659",-0.150772944755964,59,"AR(1)_28","AR(1)"
"1660",-0.0961718227295898,60,"AR(1)_28","AR(1)"
"1661",-0.00546428289739318,61,"AR(1)_28","AR(1)"
"1662",0.00644459057750222,62,"AR(1)_28","AR(1)"
"1663",0.0428322983530868,63,"AR(1)_28","AR(1)"
"1664",-0.0591815316561683,64,"AR(1)_28","AR(1)"
"1665",0.019506643704874,65,"AR(1)_28","AR(1)"
"1666",0.0729525911411828,66,"AR(1)_28","AR(1)"
"1667",-0.0542091016676703,67,"AR(1)_28","AR(1)"
"1668",-0.124167422795421,68,"AR(1)_28","AR(1)"
"1669",0.133365960623905,69,"AR(1)_28","AR(1)"
"1670",0.304493967686549,70,"AR(1)_28","AR(1)"
"1671",0.1176874785932,71,"AR(1)_28","AR(1)"
"1672",0.0590903610205691,72,"AR(1)_28","AR(1)"
"1673",0.0455414439749656,73,"AR(1)_28","AR(1)"
"1674",-0.0636151462225031,74,"AR(1)_28","AR(1)"
"1675",0.087581232527416,75,"AR(1)_28","AR(1)"
"1676",0.213091830557142,76,"AR(1)_28","AR(1)"
"1677",0.286466328538161,77,"AR(1)_28","AR(1)"
"1678",0.192491180738058,78,"AR(1)_28","AR(1)"
"1679",0.0474694842114933,79,"AR(1)_28","AR(1)"
"1680",-0.0162142314984879,80,"AR(1)_28","AR(1)"
"1681",0.00765743782093103,1,"AR(1)_29","AR(1)"
"1682",0.114176676351624,2,"AR(1)_29","AR(1)"
"1683",0.0885307775212471,3,"AR(1)_29","AR(1)"
"1684",0.227897919926273,4,"AR(1)_29","AR(1)"
"1685",0.122151348984151,5,"AR(1)_29","AR(1)"
"1686",0.0457019509581605,6,"AR(1)_29","AR(1)"
"1687",0.0654873761842127,7,"AR(1)_29","AR(1)"
"1688",-0.00802111082636022,8,"AR(1)_29","AR(1)"
"1689",-0.147409585084809,9,"AR(1)_29","AR(1)"
"1690",-0.0609078960509419,10,"AR(1)_29","AR(1)"
"1691",0.117305457141463,11,"AR(1)_29","AR(1)"
"1692",0.0022866069997485,12,"AR(1)_29","AR(1)"
"1693",0.0291549056877651,13,"AR(1)_29","AR(1)"
"1694",0.231492217833585,14,"AR(1)_29","AR(1)"
"1695",-0.0522650357545296,15,"AR(1)_29","AR(1)"
"1696",0.154100849188605,16,"AR(1)_29","AR(1)"
"1697",0.0869160943458272,17,"AR(1)_29","AR(1)"
"1698",0.0253850594091217,18,"AR(1)_29","AR(1)"
"1699",-0.0734862334766827,19,"AR(1)_29","AR(1)"
"1700",-0.0290868524116282,20,"AR(1)_29","AR(1)"
"1701",-0.00743724477718582,21,"AR(1)_29","AR(1)"
"1702",0.0124589740825596,22,"AR(1)_29","AR(1)"
"1703",-0.016318303462444,23,"AR(1)_29","AR(1)"
"1704",0.00847855657819232,24,"AR(1)_29","AR(1)"
"1705",0.0070355012929301,25,"AR(1)_29","AR(1)"
"1706",0.00613453119479826,26,"AR(1)_29","AR(1)"
"1707",-0.0175244037792256,27,"AR(1)_29","AR(1)"
"1708",-0.125650700020596,28,"AR(1)_29","AR(1)"
"1709",-0.118638880959509,29,"AR(1)_29","AR(1)"
"1710",-0.241557067651086,30,"AR(1)_29","AR(1)"
"1711",0.0299211688391872,31,"AR(1)_29","AR(1)"
"1712",-0.231454912508733,32,"AR(1)_29","AR(1)"
"1713",-0.0506455843941543,33,"AR(1)_29","AR(1)"
"1714",0.0754138098374737,34,"AR(1)_29","AR(1)"
"1715",-0.0114117151181521,35,"AR(1)_29","AR(1)"
"1716",0.171563045487899,36,"AR(1)_29","AR(1)"
"1717",-0.0739856192167741,37,"AR(1)_29","AR(1)"
"1718",0.018431478994426,38,"AR(1)_29","AR(1)"
"1719",0.0147321986696659,39,"AR(1)_29","AR(1)"
"1720",-0.0578875105106957,40,"AR(1)_29","AR(1)"
"1721",-0.0269578191213194,41,"AR(1)_29","AR(1)"
"1722",0.0609077156680288,42,"AR(1)_29","AR(1)"
"1723",-0.078898774372291,43,"AR(1)_29","AR(1)"
"1724",-0.0892002468601672,44,"AR(1)_29","AR(1)"
"1725",0.0844841588816989,45,"AR(1)_29","AR(1)"
"1726",0.00395417504138684,46,"AR(1)_29","AR(1)"
"1727",0.0135561210552595,47,"AR(1)_29","AR(1)"
"1728",0.0117994906067521,48,"AR(1)_29","AR(1)"
"1729",-0.0285234118494356,49,"AR(1)_29","AR(1)"
"1730",-0.141017998412077,50,"AR(1)_29","AR(1)"
"1731",-0.00383904052928937,51,"AR(1)_29","AR(1)"
"1732",0.0194516094848342,52,"AR(1)_29","AR(1)"
"1733",-0.018120271615612,53,"AR(1)_29","AR(1)"
"1734",0.0962735080366258,54,"AR(1)_29","AR(1)"
"1735",-0.0366879529666427,55,"AR(1)_29","AR(1)"
"1736",-0.00321680733455023,56,"AR(1)_29","AR(1)"
"1737",-0.148973852720746,57,"AR(1)_29","AR(1)"
"1738",0.0740283977353298,58,"AR(1)_29","AR(1)"
"1739",-0.000907893897479702,59,"AR(1)_29","AR(1)"
"1740",-0.00847402637601763,60,"AR(1)_29","AR(1)"
"1741",-0.165200628919976,61,"AR(1)_29","AR(1)"
"1742",-0.120277826628635,62,"AR(1)_29","AR(1)"
"1743",0.0623160599458387,63,"AR(1)_29","AR(1)"
"1744",-0.0829443692634455,64,"AR(1)_29","AR(1)"
"1745",0.0293531031179729,65,"AR(1)_29","AR(1)"
"1746",-0.156482867664015,66,"AR(1)_29","AR(1)"
"1747",-0.122257606844725,67,"AR(1)_29","AR(1)"
"1748",-0.281289280452376,68,"AR(1)_29","AR(1)"
"1749",-0.231139308524181,69,"AR(1)_29","AR(1)"
"1750",-0.200273761845523,70,"AR(1)_29","AR(1)"
"1751",-0.142452918482114,71,"AR(1)_29","AR(1)"
"1752",-0.285008049682926,72,"AR(1)_29","AR(1)"
"1753",-0.213763839137065,73,"AR(1)_29","AR(1)"
"1754",-0.199824274187555,74,"AR(1)_29","AR(1)"
"1755",0.0124154822659706,75,"AR(1)_29","AR(1)"
"1756",-0.019004851512806,76,"AR(1)_29","AR(1)"
"1757",-0.145750031809595,77,"AR(1)_29","AR(1)"
"1758",-0.0974967733110451,78,"AR(1)_29","AR(1)"
"1759",-0.0233780071379307,79,"AR(1)_29","AR(1)"
"1760",0.0175326791839035,80,"AR(1)_29","AR(1)"
"1761",-0.0763454041432351,1,"AR(1)_3","AR(1)"
"1762",0.0961987105516947,2,"AR(1)_3","AR(1)"
"1763",-0.0359986753928362,3,"AR(1)_3","AR(1)"
"1764",-0.127521327240708,4,"AR(1)_3","AR(1)"
"1765",-0.122644379899581,5,"AR(1)_3","AR(1)"
"1766",-0.0237925149952109,6,"AR(1)_3","AR(1)"
"1767",0.00568756466747521,7,"AR(1)_3","AR(1)"
"1768",-0.0284906171008519,8,"AR(1)_3","AR(1)"
"1769",-0.106697979931153,9,"AR(1)_3","AR(1)"
"1770",-0.107503473117308,10,"AR(1)_3","AR(1)"
"1771",0.0794299731811352,11,"AR(1)_3","AR(1)"
"1772",0.0517531500707511,12,"AR(1)_3","AR(1)"
"1773",-0.0371471121576968,13,"AR(1)_3","AR(1)"
"1774",-0.109088918210833,14,"AR(1)_3","AR(1)"
"1775",-0.0640083852505325,15,"AR(1)_3","AR(1)"
"1776",-0.192250838103229,16,"AR(1)_3","AR(1)"
"1777",-0.125345846156391,17,"AR(1)_3","AR(1)"
"1778",-0.124245604534716,18,"AR(1)_3","AR(1)"
"1779",0.0663633361102472,19,"AR(1)_3","AR(1)"
"1780",0.127752046937522,20,"AR(1)_3","AR(1)"
"1781",0.0438929713663529,21,"AR(1)_3","AR(1)"
"1782",-0.096121041263391,22,"AR(1)_3","AR(1)"
"1783",0.0516140563929106,23,"AR(1)_3","AR(1)"
"1784",0.105822667266386,24,"AR(1)_3","AR(1)"
"1785",0.115100584322003,25,"AR(1)_3","AR(1)"
"1786",0.119690448297662,26,"AR(1)_3","AR(1)"
"1787",0.0126632176244956,27,"AR(1)_3","AR(1)"
"1788",0.0756168383983496,28,"AR(1)_3","AR(1)"
"1789",0.160282534232548,29,"AR(1)_3","AR(1)"
"1790",0.0679382151074462,30,"AR(1)_3","AR(1)"
"1791",-0.0707530909566494,31,"AR(1)_3","AR(1)"
"1792",0.0510748867045936,32,"AR(1)_3","AR(1)"
"1793",0.0990806418827824,33,"AR(1)_3","AR(1)"
"1794",0.00858594365718291,34,"AR(1)_3","AR(1)"
"1795",0.173322862018783,35,"AR(1)_3","AR(1)"
"1796",-0.010130226047415,36,"AR(1)_3","AR(1)"
"1797",0.0307916811990368,37,"AR(1)_3","AR(1)"
"1798",-0.214223434872163,38,"AR(1)_3","AR(1)"
"1799",-0.10190990185169,39,"AR(1)_3","AR(1)"
"1800",0.0723225384052128,40,"AR(1)_3","AR(1)"
"1801",-0.0166255822639606,41,"AR(1)_3","AR(1)"
"1802",-0.0965668644594715,42,"AR(1)_3","AR(1)"
"1803",0.0340571443893362,43,"AR(1)_3","AR(1)"
"1804",-0.067321232430789,44,"AR(1)_3","AR(1)"
"1805",-0.000219981376792345,45,"AR(1)_3","AR(1)"
"1806",-0.173814363604076,46,"AR(1)_3","AR(1)"
"1807",-0.210668259022518,47,"AR(1)_3","AR(1)"
"1808",-0.129622426286856,48,"AR(1)_3","AR(1)"
"1809",-0.155398098051548,49,"AR(1)_3","AR(1)"
"1810",0.0740550501053091,50,"AR(1)_3","AR(1)"
"1811",0.121367693739626,51,"AR(1)_3","AR(1)"
"1812",-0.0299671386118329,52,"AR(1)_3","AR(1)"
"1813",0.0453649618699933,53,"AR(1)_3","AR(1)"
"1814",0.109965605521775,54,"AR(1)_3","AR(1)"
"1815",0.0696149695072823,55,"AR(1)_3","AR(1)"
"1816",0.06304264339667,56,"AR(1)_3","AR(1)"
